id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 15:00:00,2024-09-17 16:00:00,0.0,0.0,60.0,60.0,0,0,1467.0,92.7,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 16:00:00,2024-09-17 17:00:00,0.0,0.0,60.0,60.0,0,0,1325.0,108.18,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 16:00:00,2024-09-17 17:00:00,0.0,0.0,60.0,60.0,0,0,1984.0,98.03,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 16:00:00,2024-09-17 17:00:00,0.0,0.0,60.0,60.0,0,0,1713.0,88.13,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 17:00:00,2024-09-17 18:00:00,0.0,0.0,60.0,60.0,0,0,1469.0,108.1,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 17:00:00,2024-09-17 18:00:00,0.0,0.0,60.0,60.0,0,0,2023.0,97.76,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 17:00:00,2024-09-17 18:00:00,0.0,0.0,60.0,60.0,0,0,1750.0,88.75,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 18:00:00,2024-09-17 19:00:00,0.0,0.0,60.0,60.0,0,0,774.0,115.55,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 18:00:00,2024-09-17 19:00:00,0.0,0.0,60.0,60.0,0,0,1607.0,103.71,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 18:00:00,2024-09-17 19:00:00,0.0,0.0,60.0,60.0,0,0,1505.0,93.59,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 19:00:00,2024-09-17 20:00:00,0.0,0.0,60.0,59.0,0,0,311.0,118.67,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 19:00:00,2024-09-17 20:00:00,0.0,0.0,60.0,60.0,0,0,1089.0,106.15,-1.0,lane2,anyVehicle,,
